school,gender,age,geread,gevocab
2761,1,106,4.8,4
2761,1,109,4.4,5
2761,1,101,8.22,5.4
2761,1,101,3.9,11.2
2761,1,110,6.4,11.2
2761,1,110,2,2.7
2761,1,108,3.5,5
2761,2,109,8.2,11.2
2761,2,103,2,2.2
2761,2,114,2.5,6.7
2761,1,102,3.5,7.5
2761,1,109,2.5,3.6
2761,2,110,3.8,6.3
2761,2,110,12,11.2
2761,2,112,12,11.2
2761,2,109,6.4,5
2761,2,113,2.6,6.2
2761,2,96,2,2.8
2761,2,105,12,11.2
2761,2,102,2.7,5.2
2761,2,102,3.5,5
2761,1,110,2.1,1.9
2761,1,108,2.2,2.4
2761,1,108,12,4
2761,1,107,9.2,1.8
2761,1,112,2.9,1.9
2761,1,102,10.6,11.2
2761,1,105,7.6,6.3
2761,1,110,2.5,2.8
2763,2,107,6.4,4.1
2763,2,102,6.4,4.7
2763,2,104,4.2,7.5
2763,1,107,3.7,3.6
2763,1,107,3.3,3.5
2763,1,112,3.2,4.4
2763,1,110,2.4,3.4
2763,1,104,4.8,6.9
2763,1,103,3.2,3.6
2763,2,101,5.2,7.6
2763,2,113,6.4,11.2
2763,2,111,3.5,3.2
2763,1,103,5.8,4.6
2763,2,120,4.9,3.6
2763,1,104,3.7,3
2763,1,111,4.2,4
2763,1,111,4.3,6.6
2763,2,102,3.4,2.6
2763,2,109,4.5,3.5
2763,2,102,3,3.4
2763,2,107,4.3,2.3
2763,2,114,8.2,5.4
2763,2,107,4.5,3.3
2763,1,112,3.1,4.6
2763,1,104,3.2,2.9
2763,2,123,4.4,3.1
2763,2,112,12,3.8
2763,2,111,4.1,1.3
2763,1,105,4.8,4.7
2763,1,100,4.8,5.5
2763,2,109,6.4,11
2763,2,113,2,2
2763,1,110,4.5,4.2
2763,1,109,5.2,8.4
2763,1,110,6.3,3.3
2763,1,94,3.4,3.8
2763,2,100,6.4,2.8
2763,2,100,7.2,3.1
2763,2,113,4.9,11.2
2763,1,101,4.9,2.6
2763,2,110,3.9,2.8
2763,2,112,4.8,4.2
2763,1,102,6.4,7.4
2763,2,107,6.4,7.5
2763,2,114,2.8,7.5
2763,1,101,3.8,3.9
2763,1,112,1.9,2.6
2763,2,101,3.7,3.8
2763,2,109,3.6,6.8
2763,2,111,2.9,5.5
2763,1,101,4.4,3.8
2763,2,108,4.1,4.8
2763,2,123,2.4,3.2
2763,1,123,2.9,4.4
2763,1,110,6.4,4.2
2763,1,102,8.2,6.7
2763,2,104,2.4,5
2763,2,116,3.5,3.4
2763,1,121,4,3
2763,1,112,4.1,4.7
2763,2,103,4,9.3
2763,2,104,4.8,4.3
2763,1,102,3.1,4.2
2763,2,105,4.9,6.7
2763,2,110,2.8,3
2763,2,105,4.3,3.1
2763,1,121,2,3.2
2763,2,104,4.9,7.5
2763,1,111,5.8,7.5
2763,2,110,3.8,4.3
2763,2,113,2.8,1.9
2763,1,111,6.3,7.5
2763,2,105,6.4,5
2763,1,114,4.3,4.7
2763,1,104,4.3,4.1
2763,1,100,8.3,11.2
2763,2,110,4.8,4
2815,2,102,3.4,6.8
2815,1,105,4.3,4.6
2815,2,101,3.9,3.1
2815,2,105,3.5,5
2815,1,106,3.8,3.1
2815,2,107,5.8,11.2
2815,2,105,6.4,4.6
2815,1,105,1.8,2.4
2815,2,117,2.6,2.9
2815,2,107,8.2,5.1
2815,2,106,3.3,6.4
2815,1,106,6.4,4.6
2815,1,107,2.8,3.2
2815,2,107,3.6,2.9
2815,1,106,4.8,9.3
2815,1,111,3.5,3.1
2815,1,106,6.4,3.5
2815,1,113,4.7,3.9
2815,2,113,3,1.9
2815,2,113,1.8,2.5
2815,1,112,4.6,3.5
2815,1,108,4.1,8.9
2815,1,104,3.5,5
2815,1,101,3.5,6.3
2815,1,103,3.3,3.7
2815,2,103,2.4,3
2815,2,109,3.2,2.8
2815,1,105,4.2,6
2815,1,109,12,4.9
2815,1,103,5,5
2815,1,111,3.7,4.8
2815,2,111,4.8,4.6
2815,2,108,2.1,3.3
2815,2,112,4.3,6.2
2815,1,107,4,6.7
2815,1,107,10.6,3.7
2815,1,104,1.4,2.7
2815,2,114,3.6,3
2815,2,107,2.5,2.7
2815,2,115,5.2,4.4
2815,1,109,4.8,4.6
2815,2,106,3.1,4.3
2815,1,116,2.7,2.8
2815,1,102,3.9,3.4
2815,2,110,5.8,3.4
2815,1,107,4.1,3.1
2815,1,104,3.7,3.4
2815,1,103,6.4,4.6
2815,1,111,6.4,4.6
2815,2,110,4.5,7.5
2815,2,106,4.5,4
2815,2,108,4.9,3.9
2815,1,107,6.4,5
2815,2,102,2.9,2.3
2815,2,103,3.9,3.3
2815,2,108,4.9,4.3
2815,1,100,3.7,3.2
2815,2,109,3.1,3.7
2815,2,109,2.9,2.9
2815,2,107,9.2,6.2
2815,1,106,2.3,1.8
2815,1,109,5,3.2
2815,2,107,2.7,2.3
2815,1,106,8.3,6.2
2815,1,112,3.7,3
2815,1,110,3.2,2
2815,2,110,6.4,4.2
2815,2,103,2.1,3
2815,1,103,1.5,1.9
2815,1,109,3.9,3.5
2815,2,109,3.8,4.5
2815,1,104,2.8,3
2815,2,108,4.8,5.4
2815,2,111,4,2.8
2815,2,102,3.9,5.4
2815,1,101,4.8,2.8
2815,2,103,3.3,2.8
2815,2,106,2,2
2815,2,104,8.2,4.7
2815,1,108,4.2,5.4
2815,1,103,2.1,1.6
2815,2,113,4.9,3.7
2815,2,111,4.4,11.2
2815,2,107,3.1,4.5
2815,1,107,2.7,7.3
2815,2,108,4,4.5
2815,1,108,3.8,7.5
2815,1,111,7,11
2815,2,108,4.6,3.1
2815,2,108,2.4,2.3
2815,2,110,5.2,11.2
2815,2,106,3.3,2.9
2815,1,102,4.5,2.7
2815,1,124,2.8,2.8
2815,1,106,4.9,2.3
2815,2,110,3.2,2.6
2815,2,104,2.6,1.9
2815,2,121,1.5,1.1
2815,2,104,1.9,1.2
2815,1,103,6.4,6.6
2815,1,103,3.4,2.4
2815,2,95,2.7,4
2815,1,103,6.4,3.4
2815,2,100,2.5,1.1
2815,1,110,6.4,11
2815,1,97,3,2.5
2815,2,110,5,3.1
2815,2,102,3.8,4.2
2815,1,109,2.8,3.8
2815,2,104,4.7,3.3
2815,1,110,2.6,2.7
2815,2,102,4.3,3.1
2815,2,112,3.2,4.2
2815,1,101,3.7,4.9
2815,1,120,3.7,2.6
2815,1,107,2.3,2.3
2815,2,109,4.1,4.2
2815,2,101,6.7,2.2
2815,1,111,6.4,6.7
2815,1,108,6.4,3.7
2815,1,106,3.3,4.5
2815,1,111,1.9,2.9
2815,2,112,4.1,4.1
2815,1,102,6.7,3.1
2832,1,120,2.9,3
2832,2,104,3.7,3.8
2832,1,110,3.6,4.2
2832,2,107,1.7,2.1
2832,2,108,1.6,2.3
2832,2,108,3.1,4.9
2832,1,101,2.5,2.3
2832,1,101,1.8,2.7
2832,2,111,1.5,1.6
2832,1,103,0.4,1.9
2832,1,102,3.7,3.4
2832,1,111,4.8,3.3
2832,1,101,2.1,3.3
2832,2,111,3.5,4.4
2832,1,103,1.4,2
2832,2,111,4.5,3.8
2832,1,111,2.7,6.4
2832,2,107,4.8,2.9
2832,1,106,4,3.4
2832,2,120,3.8,3
2832,1,107,7,2.9
2832,2,103,6.4,5
2832,2,106,5.8,3.1
2832,1,108,3.1,4.4
2832,2,118,1.8,2.8
2832,1,108,2.8,2.3
2832,2,104,3,2.9
2832,2,111,1.9,2.4
2832,1,109,3.4,3.7
2832,2,112,1.6,1.7
2832,2,110,3,4.2
2832,1,111,2.6,4
2832,2,104,6.5,6.9
2832,1,107,0.6,0.6
2832,2,105,0.9,1.6
2832,2,107,3.8,5.4
2832,2,111,4.7,2.7
2832,2,111,4.3,3.1
2832,1,105,3,3.1
2832,1,106,2.8,2.5
2832,1,112,4.3,6.3
2833,1,112,4.3,6.2
2833,1,101,7.2,3.8
2833,1,104,5,4.7
2833,1,104,6.2,3.9
2833,2,104,7.5,3.3
2833,2,115,3.7,3.7
2833,2,108,4.4,3.1
2833,2,110,3.9,7.4
2833,1,124,2,2.7
2833,1,113,4.9,6.2
2833,2,112,6.4,5.2
2833,2,110,4.7,6.2
2833,1,109,4.8,6
2833,1,108,4.1,4.9
2833,1,104,2.7,3.2
2833,1,116,4.1,2.8
2833,2,114,3.9,4.6
2833,1,113,4.8,8.2
2833,1,116,2.4,4.1
2833,1,106,4.5,3.7
2847,2,110,4.2,3.5
2847,1,106,4.8,5.2
2847,1,114,4.1,2.4
2847,1,105,4.9,11.2
2847,1,106,3.4,4.5
2847,2,102,3.9,7.2
2847,2,121,4.3,1.8
2847,2,106,5,4.5
2847,2,116,6.4,8.2
2847,2,116,3.5,4.6
2847,2,106,5.2,2.3
2847,1,117,2.9,2.2
2847,2,111,12,8.2
2847,2,120,4.3,3.2
2847,1,102,3,2.9
2847,2,104,3.4,3.6
2847,2,122,2,2.7
2847,1,106,3.8,11.2
2847,1,107,8.3,11
2847,2,113,1.5,1.9
2847,1,111,6.4,4.4
2847,2,109,4.3,4.6
2847,2,116,2,4
2847,2,110,7,3.4
2847,1,110,5.2,4.7
2847,2,110,3.3,3.3
2847,2,111,4.9,6.3
2847,2,112,4.4,2.7
2847,1,108,2.2,2.8
2847,1,114,3.3,3.3
2847,1,113,12,11.2
2847,2,104,4,2.5
2847,1,112,3.9,3.1
2847,2,103,2.5,2.5
2847,1,104,2.5,2.5
2847,2,103,6.4,5.2
2847,1,111,4.3,7.5
2847,2,120,1.3,1.7
2847,2,111,1.2,2.1
2849,1,101,12,4.9
2849,1,106,3.7,3.7
2849,2,109,5.8,7.5
2849,2,104,5.8,7.5
2849,2,114,3.6,2.9
2849,2,104,2.9,2.7
2849,2,106,2.7,3
2849,1,103,2.2,2.8
2849,2,108,4.5,4.6
2849,2,110,4.4,4.5
2849,1,104,6.4,11.2
2849,1,106,3.7,3.8
2849,1,116,1.9,2.1
2849,2,113,3.1,3.1
2849,1,107,6.4,5.4
2849,1,101,4.4,6.7
2849,1,112,4.9,4.6
2849,2,107,2.4,2.8
2849,1,108,4.9,7.4
2849,2,103,4,5
2849,1,112,6.4,11
2849,1,106,3.6,3.7
2849,2,113,4.8,6.3
2849,1,96,4.2,11.2
2849,2,112,5,7.3
2849,2,111,3.6,3
2849,1,103,4.3,11
2849,1,101,3.4,6.2
2849,1,103,7.2,4.5
2849,2,108,3.8,3.7
2849,1,106,4.9,6
2849,2,109,4.3,3.4
2849,1,111,4.9,5.2
2853,1,106,6.4,8.2
2853,1,108,3.1,5.4
2853,2,105,12,11.2
2853,2,109,5.8,6.2
2853,2,101,5.8,6.9
2853,1,105,12,6.7
2853,1,105,4.1,11.2
2853,2,112,12,4.8
2853,2,108,4.9,4.6
2853,1,107,6.4,6.8
2853,1,110,4.5,6.5
2853,2,110,4.9,6.8
2853,1,110,4.3,4.8
2853,1,103,5,7.5
2853,1,108,3.1,3.9
2853,2,108,3.1,3.6
2853,1,109,5.8,3.3
2853,2,101,4.3,7.2
2853,1,107,3.9,2.7
2853,2,115,4.4,6.4
2853,2,117,4.7,3
2853,1,108,4.3,6.7
2853,2,121,2.9,3.4
2853,2,107,2.3,4.7
2853,1,104,2.4,2.8
2853,1,103,2.5,2.7
2861,2,109,3,2.7
2861,1,107,2,3
2861,1,109,5,8.2
2861,1,109,4.3,5
2861,1,103,6.4,4.6
2861,2,110,3.9,5
2861,2,101,6.4,4.5
2861,1,111,4.1,6.7
2861,1,104,4.8,11.2
2861,2,113,2.6,3.2
2861,1,108,2.5,4.1
2861,1,101,3.9,4
2861,2,102,6.4,5
2861,2,110,4.7,5.2
2861,2,112,10.6,4
2861,2,107,4.5,6.2
2861,2,117,4.3,4.5
2861,2,104,6.4,5
2861,2,110,3.7,3.5
2861,1,106,4.6,8.9
2861,1,109,5.2,7.2
2861,2,117,3.8,4.3
2861,2,102,8.7,8.2
2861,2,106,4.5,4.3
2861,2,110,3.3,3.1
2861,1,121,4.4,3.6
2861,1,111,2.2,2.4
2861,2,109,4.7,4.2
2861,1,102,3.1,3.6
2861,1,112,4.4,4.3
2861,1,112,8.3,3.4
2861,1,111,5.8,3.1
2861,1,103,4.9,4.1
2861,2,107,3.4,4.2
2861,1,120,2.8,2.7
2861,1,108,5,3.9
2861,2,115,5,4.2
2861,1,107,6.4,8.9
2861,2,121,3.2,3.1
2861,2,118,3.2,3
2861,2,115,6.4,11
2861,2,102,5.8,8.9
2861,2,109,3.9,3.7
2861,2,106,3,3
2861,1,110,2.8,3.6
2861,1,103,4.9,11.2
2865,2,107,3.9,5.7
2865,2,108,4,5
2865,1,101,3.1,4.7
2865,2,111,3.2,3.8
2865,2,111,4.2,4.3
2865,1,107,3.1,2.1
2865,2,109,4.5,11
2865,1,118,2.2,2.9
2865,2,106,4.9,6.3
2865,2,102,5,5
2865,2,106,12,5
2865,2,114,8.7,4.6
2865,1,110,3.7,6.2
2865,2,111,8.2,4.5
2865,1,111,2.7,2.3
2865,2,124,3.5,4.3
2865,1,107,4,3.1
2865,2,106,6.3,6.2
2865,2,120,4.2,3.4
2865,1,112,3.5,4.3
2865,1,115,6.3,3
2865,1,107,12,6.7
2865,2,102,8.2,8.9
2865,2,103,5,4.1
2865,2,102,12,5
2865,1,112,3,2.9
2865,1,103,2.9,2.1
2865,1,101,12,8.2
2865,2,123,4.6,3
2865,2,104,4.7,3
2865,1,110,3.8,3.5
2865,1,107,2.3,2.7
2865,1,115,4.4,3.5
2865,1,110,9.2,6.7
2865,1,101,2.4,3.1
2865,2,117,2.6,2.4
2865,2,102,2.9,2.8
2865,1,106,4,2.8
2865,1,111,3.7,2.5
2865,2,111,3.2,2.9
2865,2,118,3.2,3.1
2865,1,117,4.6,2.9
2865,1,103,8.2,4.4
2865,1,110,3.5,3.5
2865,2,116,1.8,2.3
2943,2,106,1.8,2.1
2943,2,111,4.3,5.1
2943,2,111,3.7,3.1
2943,1,109,4.2,5.2
2943,1,102,2.6,3.7
2943,2,105,2.2,2.4
2943,2,107,3.3,2.3
2943,1,111,3.5,2.9
2943,2,101,2.9,4.2
2943,1,112,3.9,3.7
2943,1,118,2.8,2.7
2943,2,108,2.1,2.4
2943,1,110,2.5,2.6
2943,1,108,3.7,3.1
2943,2,113,2.5,2
2943,2,105,3.1,2.9
2943,2,109,3.1,4.2
2943,1,127,2.4,3.4
2943,2,109,2.8,3.9
2943,2,111,4.5,3.4
2943,2,124,3,3.4
2943,2,106,3.3,5
2943,2,115,2.6,2.7
2943,1,112,1.1,2.9
2943,1,107,3.3,3.4
2943,1,121,4.9,2.2
2943,1,112,6.4,3.5
2943,1,103,4.2,3
2943,2,121,3.1,1.9
2943,1,112,3.1,4.6
2943,1,118,2.9,2.1
2943,1,106,12,8.9
2943,1,115,4.7,4
2943,2,103,6.2,11.2
2943,2,110,12,11.2
2943,1,96,4.6,8.4
2943,2,108,12,11.2
2943,1,96,12,5
2943,1,105,3.3,4.1
2943,2,113,12,11.2
2943,1,110,3.7,4.4
2943,2,111,10.6,6.7
2943,2,103,4.6,5
2943,1,110,12,10.9
2943,2,107,12,11.2
2943,2,101,12,7.5
2943,2,104,7.6,11.2
2943,2,105,6.4,11.2
2943,1,110,12,5.7
2943,2,108,12,7.5
2943,2,110,12,11.2
2943,2,107,9.2,4.3
2943,2,100,3.4,6.2
2943,2,111,12,7.5
2947,2,112,3.8,3.4
2947,2,102,3.7,2.7
2947,2,104,5.8,5
2947,1,107,12,6.3
2947,2,111,12,11.2
2947,1,108,3.5,4.2
2947,2,105,5.8,7.5
2947,1,115,2,3.5
2947,1,100,4.8,4.7
2947,1,105,4.6,4.2
2947,2,112,2.6,5.2
2947,1,104,3.7,4.3
2947,2,107,2.6,2.7
2947,2,105,6.4,6.6
2947,2,108,2.5,2.6
2947,1,112,3.1,2.9
2947,2,107,4.3,6.3
2947,1,109,2.5,3.8
2947,1,113,2.8,3.4
2947,2,101,1.7,3.4
2947,2,111,2.9,1.9
2947,1,107,3.1,3.1
2947,2,103,4.6,6.6
2947,1,101,5,7.3
2947,2,107,6.4,7.4
2947,2,103,1.9,4.7
2947,2,117,4.3,2.5
2947,1,102,5,3.6
2947,2,100,2.5,2.2
2947,2,109,5.8,3.5
2947,2,107,3.4,3.8
2947,2,99,2.5,2.9
2947,2,97,4.9,4
2947,2,108,3.2,8.9
2947,2,112,2.7,3.6
2947,2,108,2.8,2.6
2947,2,110,2.8,2.7
2947,1,106,3.5,3.1
2947,1,103,2,3.8
2947,1,106,6.4,6.7
2947,2,112,3.7,3.2
2947,2,106,4.2,4.5
2947,1,103,1.6,1.7
2947,2,112,4.6,6.3
2947,1,105,4.9,7.5
2947,2,101,4.9,4.7
2947,2,103,4,3.1
2947,2,108,3.7,3
2947,2,100,3.7,4.3
2947,2,110,1.8,2.4
2947,2,105,5.8,3.3
2947,2,100,2.9,3.9
2947,2,119,2.1,3
2947,1,113,2.5,4.4
2947,2,112,2.1,2.2
2947,2,107,3.9,11.2
2953,1,114,7.2,3
2953,1,106,5.4,3.1
2953,2,101,2.1,2.7
2953,1,107,3.7,3.1
2953,2,110,4.6,4
2953,2,102,4.3,5
2953,2,110,4.8,5.4
2953,1,104,6.4,4.2
2953,1,106,6.4,3.4
2953,2,107,4.7,3.7
2953,2,107,4.5,5
2953,2,116,3.5,3.9
2953,1,108,5.1,3.8
2953,2,106,2.7,2.5
2953,1,104,3.9,4.6
2953,1,103,2.4,1.9
2953,2,119,4.8,3.1
2953,2,101,4.1,3.4
2953,1,102,4.8,3.3
2953,1,109,4.3,9.2
2953,1,124,3.5,10.9
2953,1,103,1.9,2.4
2953,2,109,4.4,3.2
2953,1,110,4.6,6.7
2953,2,102,4,4.9
2953,2,105,4.9,6.7
2953,2,119,2.9,3.4
2953,2,102,4,4.5
2953,1,104,3.3,3.3
2953,1,111,5.2,4.2
2953,1,108,5.8,4.7
2961,2,112,4.9,4.2
2961,1,108,3.8,3.1
2961,1,106,4.3,3.1
2961,1,103,2.9,6.8
2961,1,108,2.5,4.2
2961,2,107,4.7,3.5
2961,2,112,3.4,4.6
2961,1,112,2.6,3.1
2961,2,106,4.3,2.7
2961,2,107,2.4,2.4
2961,1,107,2.5,4.7
2961,2,109,4.9,3.2
2961,2,107,4.8,3.4
2961,1,113,1,1.4
2961,1,109,12,3.7
2961,2,104,3.5,3
2961,1,112,2.9,3.5
2961,2,118,3.5,6.2
2961,2,106,6.4,3.2
2961,1,106,2.2,2
2961,2,104,3.8,3.1
2961,2,102,3.7,3.5
2961,1,122,3.1,2.3
2961,1,100,4.5,3.8
2961,2,102,3.9,4
2961,1,103,4.5,3
2961,1,109,8.7,7.5
2961,2,110,2.2,3.1
2961,2,102,4.8,3.2
2961,2,111,12,6.9
2961,1,111,5.8,4.9
2961,1,96,2.2,3.7
2961,2,107,2.3,2
2961,2,115,2.3,4.7
2961,2,106,7.3,2.5
2961,2,112,3.9,6.4
2961,1,112,3.7,4
2961,1,112,4.9,5
2961,1,104,3.9,3
2961,1,120,1.6,3.1
2961,1,113,2.8,3.3
2961,2,109,3.6,4.2
2961,2,112,4.6,6.4
2961,1,124,2.1,2.4
2961,1,106,4.8,3.2
2961,2,105,1.1,1.9
2961,1,101,2.6,2.7
2961,2,110,4.4,3.6
2961,2,103,3.3,3.8
2961,1,106,8.2,6.2
2961,1,109,3.1,6.3
2961,2,111,2.7,2.7
2961,2,125,6.2,2.7
2961,2,110,4.9,4.1
2961,1,110,6.4,8.2
2961,2,120,6.4,7.5
2961,2,109,2,2.1
2961,1,94,2.4,2.4
2961,1,107,4.3,6.7
2961,2,107,3.9,7.3
2961,1,102,8.7,8.2
2961,2,110,1.9,3.1
2961,2,106,8.3,6.8
2961,1,112,8.7,4.7
2961,1,110,6.4,6.7
2961,2,112,4.8,8.2
2961,2,114,3.9,3.9
2961,1,113,1.8,3.7
2961,2,102,3.1,4.1
2961,1,133,2,2.7
2961,2,101,4.4,4.3
2961,2,105,3,4
2961,1,105,3.3,6.2
2961,1,109,2.4,3
3095,2,112,2.6,2.8
3095,2,109,3.3,7.5
3095,1,103,12,11
3095,2,106,4.5,7.3
3095,1,104,5.1,5.8
3095,1,101,4.1,5.1
3095,1,106,5,11.2
3095,2,111,2.2,2.7
3095,1,109,6.4,8.2
3095,1,109,6.4,6.8
3095,1,101,3.1,4.7
3095,1,112,2.6,4.7
3095,2,108,3.9,5
3095,1,117,5,7.4
3095,2,110,2.5,3
3095,2,108,4.2,6.7
3095,2,106,3.5,7.3
3095,2,101,6.4,11
3095,2,103,5.8,4.8
3095,2,107,4.6,7.2
3095,1,107,7.3,3.8
3095,2,109,12,11
3095,1,108,8.2,8.4
3095,2,101,1.5,2.8
3095,1,108,2.7,4.7
3095,1,109,5,4.2
3095,2,122,3.1,4.8
3095,2,121,3.9,11.2
3129,2,109,5.2,11
3129,1,108,4.3,4.7
3129,2,117,3.4,1.9
3129,1,118,3.6,7.5
3129,2,117,4.9,2.2
3129,2,103,4.3,4.9
3129,2,107,5.9,4.9
3129,1,108,2.2,3
3129,1,108,4.7,2.8
3129,1,111,4.6,3.7
3129,1,112,3.9,2.4
3129,2,111,4.7,5
3129,2,117,2.8,4.3
3129,2,110,3.4,3.5
3129,1,99,2.3,2.7
3129,1,105,4.9,2.8
3129,1,103,6.4,4.4
3129,2,112,5.8,11.2
3129,2,101,3.2,7.2
3129,2,106,6.3,2.5
3129,1,108,3.3,3.8
3129,1,109,3.3,4
3129,1,102,4.2,4.1
3129,2,102,6.4,8.2
3129,1,104,4.3,6.3
3129,2,112,2.8,3.2
3129,2,104,2.8,2.9
3129,2,112,3.3,4.1
3129,1,104,4.8,3
3129,2,111,3.7,3.6
3129,1,102,2.7,4.1
3129,1,112,4.8,6.7
3129,2,109,3.9,3.6
3129,2,106,6.4,11.2
3129,1,103,4.8,6.3
3129,2,111,3.2,4.2
3129,2,110,4.7,4.7
3129,2,111,2.7,2.7
3129,1,104,4.3,7.3
3129,2,106,12,11.2
3129,1,101,2.2,3
3129,1,104,4,4.4
3129,2,111,3.7,4.4
3129,2,106,3.2,2.8
3129,1,111,6.4,5
3129,2,110,3.6,5
3129,2,98,2.4,2.4
3129,2,108,6.4,2.8
3129,2,106,4.8,11.2
3129,2,99,3.7,11.2
3129,1,105,2.4,2.5
3129,1,107,4.8,2.3
3129,2,109,3.9,2.5
3129,2,108,4.8,11
3129,1,111,5.2,7.4
3129,1,107,6.4,6.7
3129,1,108,5,3.3
3129,1,104,3.5,2.7
3129,1,107,4.3,10.9
3129,2,110,6.6,4
3129,1,105,3.7,2.4
3129,1,110,6.4,3.6
3129,1,111,10.6,4.8
3129,1,106,3.7,3
3129,2,107,2.2,2.4
3129,1,101,3.7,2.9
3129,2,104,2.4,3.4
3129,2,102,2.5,2.7
3129,1,116,4.7,2.6
3129,1,106,2.5,2.8
3129,1,101,1.3,2.2
3129,1,101,1.4,0.9
3129,2,101,2.1,2
3129,2,107,5.2,6.7
3129,2,111,12,6.2
3129,2,104,3.5,3.8
3129,2,110,5,6.6
3129,2,106,2.9,2.5
3129,1,103,2.2,2.2
3129,2,104,5.8,6.3
3129,1,105,4.9,3.4
3129,1,102,4.8,3.8
3129,2,107,4.9,3
3129,1,112,4.9,11
3129,2,102,3.4,3.7
3129,2,106,3.9,3.3
3129,2,112,4.9,3.1
3129,2,112,4.2,2.6
3129,1,110,5.2,3.8
3129,2,115,2.1,2.7
3129,2,113,5.2,2.7
3129,1,109,5.8,4.3
3129,2,104,4.5,4.3
3129,1,108,4,3
3129,1,103,3.5,7.3
3129,2,109,3.7,4
3129,1,101,3.1,2.8
3625,1,110,2.6,3.1
3625,2,114,3.1,2.5
3625,2,111,0,1.8
3625,1,107,2.9,2.8
3625,1,106,3.9,3.7
3625,1,108,5.2,8.9
3625,1,104,3.1,3.9
3625,1,97,4.9,3.8
3625,2,94,3.7,3.2
3625,1,111,2.4,3.5
3625,2,107,1.1,1.8
3625,2,110,1.6,1.9
3625,1,110,5.8,5.7
3625,2,104,2.8,3.1
3625,2,125,2.4,2.7
3625,1,110,3.3,3.9
3625,2,110,2.9,5
3625,1,101,4.4,3.8
3625,2,102,4.8,2.8
3625,1,102,3.7,4.4
3625,1,102,4.5,3.4
3625,1,103,2.5,3.3
3625,1,116,3.2,2.8
3625,1,104,3.5,3.8
3625,1,102,3.7,3.7
3625,1,107,4.4,2.7
3625,2,103,6.4,5.5
3625,2,112,4.3,3.8
3625,2,111,3.7,5.7
3625,1,102,1.4,3.4
3625,1,110,2.8,3.3
3625,1,104,12,5.7
3625,1,106,4.1,4.3
3625,2,107,3.3,3.4
3625,2,111,1.6,1.4
3625,2,119,3.5,2.6
3625,1,118,1.4,1.8
3625,2,114,3.3,3.1
3625,2,107,6.4,3.8
3625,2,112,1.8,2.6
3625,1,117,3,2.4
3625,1,111,3.9,3.1
3625,2,101,2.2,2.2
3625,2,112,5,4.2
3625,1,108,6.4,5.4
3625,1,104,3.1,2.5
3625,1,110,4.1,5.1
3625,2,116,2.1,3.5
3625,2,103,1.5,2
3625,1,105,2,3.5
3625,1,105,2.1,3.3
3625,2,94,1.7,2.1
3625,2,104,3.7,3.5
3625,1,104,2.4,3.8
3625,2,102,2.6,2.9
3625,1,109,2.8,3
3625,2,111,4.9,5
3625,1,109,3.5,3.2
3625,2,101,4.6,3.3
3625,1,108,1.8,1.4
3625,2,107,3.9,2.9
3625,1,107,4.2,6.2
3625,2,105,3.4,4.7
3625,1,109,2.8,2.8
3625,2,107,1.9,1.9
3625,2,110,2.2,3.1
3625,1,109,4.8,4.3
3625,1,101,2.6,3
3625,2,105,4.3,11.2
3625,2,111,2.5,2.7
3625,2,113,2.8,3.1
3625,1,122,4.2,2
3625,2,101,1.6,2.5
3625,1,110,3.1,4.1
3625,2,108,2.9,2.2
3625,1,97,2.2,1.1
3625,2,112,4.7,6.8
3625,1,110,3.3,2.7
3625,2,117,1.9,2
3625,2,107,3.5,2.4
3625,2,103,6.4,6.7
3625,2,108,3.7,4.5
3625,2,104,2.4,1.9
3625,2,113,8.2,5.5
3625,2,120,2.6,2
3625,2,120,4.4,4.2
3625,2,111,1.6,1.9
3625,1,103,5.8,3.7
3625,1,114,5.8,4.9
3625,1,109,5,6.7
3625,1,109,6.4,4.7
3625,1,106,2.7,3.4
3625,1,107,1.5,2.3
3625,2,114,4.3,4.1
3625,1,105,3.5,4.2
3625,1,106,6.4,4.8
3625,1,113,3.5,2.1
3625,2,111,3.8,6.2
3635,1,106,1.6,1.6
3635,2,112,3.3,6.3
3635,1,112,1.9,1.8
3635,1,105,4.4,8.9
3635,1,103,3,4.2
3635,1,111,2.8,2.3
3635,2,110,8.2,7.5
3635,2,111,4.5,3.6
3635,2,115,3.2,4.8
3635,1,111,12,6.7
3635,2,113,4.8,2.8
3635,2,103,1.7,2
3635,1,112,2.9,2.9
3635,2,113,3,2.7
3635,2,113,4.3,3
3635,1,115,1.6,2.3
3635,2,104,4.1,3.7
3635,1,111,4.1,2.7
3635,1,109,12,6.7
3635,2,110,1.7,3.5
3635,1,113,3.3,3.9
3635,2,108,2.7,3.7
3635,2,102,10.6,4.2
3635,2,116,1.8,2.4
3635,1,111,7.5,4.1
3635,2,111,2.5,2.2
3635,1,107,2.1,2.9
3635,1,114,2.7,4.4
3635,2,103,4.5,3.1
3635,1,102,2.1,6.8
3635,2,112,2.5,2.9
3635,1,118,2.6,2.4
3635,2,112,3.9,11.2
3635,1,99,2.9,5
3635,2,109,3.2,6.9
3635,2,111,4.6,5.5
3635,1,94,4.4,3.1
3635,2,111,12,3.8
3635,2,103,4.2,3.8
3635,1,102,6.4,7.3
3635,1,110,4.1,5.5
3635,2,110,2.8,2.5
3635,1,110,3.7,3.3
3635,1,101,3.3,3.7
3635,2,112,3.5,2.4
